"","txsize","txvirtualsize","txinputs_count","txoutputs_count","txinput_val","txoutput_val","txfee","Min_received","Max_received","Avg_received","Total_received","Stdev_received","Var_received","Min_sent","Max_sent","Avg_sent","Total_sent","Stdev_sent","Var_sent"
"12699",259,259,1,2,7.072e+09,7.072e+09,0,0.05,70.67,35.36,70.72,49.935880887394,2493.5922,70.72,70.72,70.72,70.72,0,0
"12700",258,258,1,2,6e+07,6e+07,0,0.05,0.55,0.3,0.6,0.353553390593274,0.125,0.6,0.6,0.6,0.6,0,0
"12701",257,257,1,2,7.082e+09,7.082e+09,0,0.05,70.77,35.41,70.82,50.0065915655126,2500.6592,70.82,70.82,70.82,70.82,0,0
"12702",258,258,1,2,6.742e+09,6.742e+09,0,0.05,67.37,33.71,67.42,47.6024285094784,2265.9912,67.42,67.42,67.42,67.42,0,0
"12703",257,257,1,2,5e+07,5e+07,0,0.05,0.45,0.25,0.5,0.282842712474619,0.08,0.5,0.5,0.5,0.5,0,0
"12704",258,258,1,2,7.142e+09,7.142e+09,0,0.05,71.37,35.71,71.42,50.4308556342246,2543.2712,71.42,71.42,71.42,71.42,0,0
"12705",259,259,1,2,7.062e+09,7.062e+09,0,0.05,70.57,35.31,70.62,49.8651702092753,2486.5352,70.62,70.62,70.62,70.62,0,0
"12706",258,258,1,2,1.35e+08,1.35e+08,0,0.05,1.3,0.675,1.35,0.883883476483184,0.78125,1.35,1.35,1.35,1.35,0,0
"12707",258,258,1,2,7.187e+09,7.187e+09,0,0.05,71.82,35.935,71.87,50.7490536857585,2575.46645,71.87,71.87,71.87,71.87,0,0
"12708",258,258,1,2,6.762e+09,6.762e+09,0,0.05,67.57,33.81,67.62,47.7438498657157,2279.4752,67.62,67.62,67.62,67.62,0,0
"12709",258,258,1,2,6.882e+09,6.882e+09,0,0.05,68.77,34.41,68.82,48.5923780031395,2361.2192,68.82,68.82,68.82,68.82,0,0
"12710",257,257,1,2,7.092e+09,7.092e+09,0,0.05,70.87,35.46,70.92,50.0773022436313,2507.7362,70.92,70.92,70.92,70.92,0,0
"12711",258,258,1,2,7.307e+09,7.307e+09,0,0.05,73.02,36.535,73.07,51.5975818231824,2662.31045,73.07,73.07,73.07,73.07,0,0
"12712",258,258,1,2,6.682e+09,6.682e+09,0,0.05,66.77,33.41,66.82,47.1781644407665,2225.7792,66.82,66.82,66.82,66.82,0,0
"12713",259,259,1,2,6.692e+09,6.692e+09,0,0.05,66.87,33.46,66.92,47.2488751188851,2232.4562,66.92,66.92,66.92,66.92,0,0
"12714",259,259,1,2,6.617e+09,6.617e+09,0,0.05,66.12,33.085,66.17,46.7185450329952,2182.62245,66.17,66.17,66.17,66.17,0,0
"12715",257,257,1,2,6.842e+09,6.842e+09,0,0.05,68.37,34.21,68.42,48.3095352906649,2333.8112,68.42,68.42,68.42,68.42,0,0
"12716",258,258,1,2,6.652e+09,6.652e+09,0,0.05,66.47,33.26,66.52,46.9660324064105,2205.8082,66.52,66.52,66.52,66.52,0,0
"12717",257,257,1,2,7.222e+09,7.222e+09,0,0.05,72.17,36.11,72.22,50.9965410591738,2600.6472,72.22,72.22,72.22,72.22,0,0
"12718",258,258,1,2,6.872e+09,6.872e+09,0,0.05,68.67,34.36,68.72,48.5216673250209,2354.3522,68.72,68.72,68.72,68.72,0,0
"12719",258,258,1,2,7.202e+09,7.202e+09,0,0.05,71.97,36.01,72.02,50.8551197029365,2586.2432,72.02,72.02,72.02,72.02,0,0
"12720",258,258,1,2,7.362e+09,7.362e+09,0,0.05,73.57,36.81,73.62,51.986490552835,2702.5952,73.62,73.62,73.62,73.62,0,0
"12721",257,257,1,2,7.002e+09,7.002e+09,0,0.05,69.97,35.01,70.02,49.4409061405634,2444.4032,70.02,70.02,70.02,70.02,0,0
"12722",258,258,1,2,6.862e+09,6.862e+09,0,0.05,68.57,34.31,68.62,48.4509566469022,2347.4952,68.62,68.62,68.62,68.62,0,0
"12723",259,259,1,2,1.5e+08,1.5e+08,0,0.05,1.45,0.75,1.5,0.989949493661167,0.98,1.5,1.5,1.5,1.5,0,0
"12724",257,257,1,2,7.182e+09,7.182e+09,0,0.05,71.77,35.91,71.82,50.7136983466992,2571.8792,71.82,71.82,71.82,71.82,0,0
"12725",259,259,1,2,5e+06,5e+06,0,0.01,0.04,0.025,0.05,0.0212132034355964,0.00045,0.05,0.05,0.05,0.05,0,0
"12726",258,258,1,2,6.777e+09,6.777e+09,0,0.05,67.72,33.885,67.77,47.8499158828937,2289.61445,67.77,67.77,67.77,67.77,0,0
"12727",259,259,1,2,6.832e+09,6.832e+09,0,0.05,68.27,34.16,68.32,48.2388246125463,2326.9842,68.32,68.32,68.32,68.32,0,0
"12728",258,258,1,2,6.712e+09,6.712e+09,0,0.05,67.07,33.56,67.12,47.3902964751224,2245.8402,67.12,67.12,67.12,67.12,0,0
"12729",258,258,1,2,7.022e+09,7.022e+09,0,0.05,70.17,35.11,70.22,49.5823274968007,2458.4072,70.22,70.22,70.22,70.22,0,0
"12730",258,258,1,2,6.642e+09,6.642e+09,0,0.05,66.37,33.21,66.42,46.8953217282918,2199.1712,66.42,66.42,66.42,66.42,0,0
"12731",257,257,1,2,6.582e+09,6.582e+09,0,0.05,65.77,32.91,65.82,46.4710576595799,2159.5592,65.82,65.82,65.82,65.82,0,0
"12732",258,258,1,2,1.6e+08,1.6e+08,0,0.05,1.55,0.8,1.6,1.06066017177982,1.125,1.6,1.6,1.6,1.6,0,0
"12733",258,258,1,2,7.242e+09,7.242e+09,0,0.05,72.37,36.21,72.42,51.1379624154111,2615.0912,72.42,72.42,72.42,72.42,0,0
"12734",259,259,1,2,6.892e+09,6.892e+09,0,0.05,68.87,34.46,68.92,48.6630886812582,2368.0962,68.92,68.92,68.92,68.92,0,0
"12735",257,257,1,2,6.817e+09,6.817e+09,0,0.05,68.12,34.085,68.17,48.1327585953683,2316.76245,68.17,68.17,68.17,68.17,0,0
"12736",257,257,1,2,9.5e+07,9.5e+07,0,0.05,0.9,0.475,0.95,0.601040764008565,0.36125,0.95,0.95,0.95,0.95,0,0
"12737",257,257,1,2,6.532e+09,6.532e+09,0,0.05,65.27,32.66,65.32,46.1175042689866,2126.8242,65.32,65.32,65.32,65.32,0,0
"12738",257,257,1,2,6.737e+09,6.737e+09,0,0.05,67.32,33.685,67.37,47.5670731704191,2262.62645,67.37,67.37,67.37,67.37,0,0
"12739",258,258,1,2,6.672e+09,6.672e+09,0,0.05,66.67,33.36,66.72,47.1074537626478,2219.1122,66.72,66.72,66.72,66.72,0,0
"12740",259,259,1,2,7.032e+09,7.032e+09,0,0.05,70.27,35.16,70.32,49.6530381749194,2465.4242,70.32,70.32,70.32,70.32,0,0
"12741",258,258,1,2,7.282e+09,7.282e+09,0,0.05,72.77,36.41,72.82,51.4208051278857,2644.0992,72.82,72.82,72.82,72.82,0,0
"12742",258,258,1,2,1.2e+08,1.2e+08,0,0.05,1.15,0.6,1.2,0.777817459305202,0.605,1.2,1.2,1.2,1.2,0,0
"12743",257,257,1,2,7.152e+09,7.152e+09,0,0.05,71.47,35.76,71.52,50.5015663123432,2550.4082,71.52,71.52,71.52,71.52,0,0
"12744",257,257,1,2,7.107e+09,7.107e+09,0,0.05,71.02,35.535,71.07,50.1833682608093,2518.37045,71.07,71.07,71.07,71.07,0,0
"12745",258,258,1,2,6.657e+09,6.657e+09,0,0.05,66.52,33.285,66.57,47.0013877454698,2209.13045,66.57,66.57,66.57,66.57,0,0
"12746",258,258,1,2,6.577e+09,6.577e+09,0,0.05,65.72,32.885,65.77,46.4357023205206,2156.27445,65.77,65.77,65.77,65.77,0,0
"12747",257,257,1,2,7.012e+09,7.012e+09,0,0.05,70.07,35.06,70.12,49.5116168186821,2451.4002,70.12,70.12,70.12,70.12,0,0
"12748",258,258,1,2,6.782e+09,6.782e+09,0,0.05,67.77,33.91,67.82,47.885271221953,2292.9992,67.82,67.82,67.82,67.82,0,0
"12749",257,257,1,2,6.772e+09,6.772e+09,0,0.05,67.67,33.86,67.72,47.8145605438343,2286.2322,67.72,67.72,67.72,67.72,0,0
"12750",225,225,1,1,5e+06,5e+06,0,0.05,0.05,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0,0
"12751",259,259,1,2,7.232e+09,7.232e+09,0,0.05,72.27,36.16,72.32,51.0672517372925,2607.8642,72.32,72.32,72.32,72.32,0,0
"12752",259,259,1,2,1e+08,1e+08,0,0.05,0.95,0.5,1,0.636396103067893,0.405,1,1,1,1,0,0
"12753",257,257,1,2,6.812e+09,6.812e+09,0,0.05,68.07,34.06,68.12,48.097403256309,2313.3602,68.12,68.12,68.12,68.12,0,0
"12754",257,257,1,2,6.932e+09,6.932e+09,0,0.05,69.27,34.66,69.32,48.9459313937328,2395.7042,69.32,69.32,69.32,69.32,0,0
"12755",259,259,1,2,6.702e+09,6.702e+09,0,0.05,66.97,33.51,67.02,47.3195857970038,2239.1432,67.02,67.02,67.02,67.02,0,0
"12756",257,257,1,2,6.952e+09,6.952e+09,0,0.05,69.47,34.76,69.52,49.0873527499701,2409.5682,69.52,69.52,69.52,69.52,0,0
"12757",259,259,1,2,6.802e+09,6.802e+09,0,0.05,67.97,34.01,68.02,48.0266925781903,2306.5632,68.02,68.02,68.02,68.02,0,0
"12758",258,258,1,2,7.347e+09,7.347e+09,0,0.05,73.42,36.735,73.47,51.880424535657,2691.57845,73.47,73.47,73.47,73.47,0,0
"12759",259,259,1,2,1.4e+08,1.4e+08,0,0.05,1.35,0.7,1.4,0.919238815542512,0.845,1.4,1.4,1.4,1.4,0,0
"12760",258,258,1,2,7.227e+09,7.227e+09,0,0.05,72.22,36.135,72.27,51.0318963982331,2604.25445,72.27,72.27,72.27,72.27,0,0
"12761",258,258,1,2,6.897e+09,6.897e+09,0,0.05,68.92,34.485,68.97,48.6984440203175,2371.53845,68.97,68.97,68.97,68.97,0,0
"12762",259,259,1,2,7.322e+09,7.322e+09,0,0.05,73.17,36.61,73.22,51.7036478403604,2673.2672,73.22,73.22,73.22,73.22,0,0
"12763",258,258,1,2,7e+07,7e+07,0,0.05,0.65,0.35,0.7,0.424264068711929,0.18,0.7,0.7,0.7,0.7,0,0
"12764",258,258,1,2,6.562e+09,6.562e+09,0,0.05,65.57,32.81,65.62,46.3296363033426,2146.4352,65.62,65.62,65.62,65.62,0,0
"12765",258,258,1,2,6.522e+09,6.522e+09,0,0.05,65.17,32.61,65.22,46.046793590868,2120.3072,65.22,65.22,65.22,65.22,0,0
"12766",438,438,2,2,2.6e+09,2.6e+09,0,6,20,13,26,9.89949493661167,98,12,14,13,26,1.4142135623731,2
"12767",224,224,1,1,5e+07,5e+07,0,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0,0
"12768",257,257,1,2,1e+09,1e+09,0,5,5,5,10,0,0,10,10,10,10,0,0
"12769",1844,1844,10,1,5e+07,5e+07,0,0.5,0.5,0.5,1,0,0,0.05,0.05,0.05,1,0,0
"12770",258,258,1,2,2.846e+09,2.846e+09,0,0.5,27.96,14.23,28.46,19.4171522113826,377.0258,28.46,28.46,28.46,28.46,0,0
"12771",257,257,1,2,2.5e+09,2.5e+09,0,10,15,12.5,25,3.53553390593274,12.5,25,25,25,25,0,0
"12772",191,191,1,2,3.45e+08,3.45e+08,0,1,2.45,1.725,3.45,1.02530483272049,1.05125,3.45,3.45,3.45,3.45,0,0
"12773",258,258,1,2,3.025e+09,3.025e+09,0,0.01,30.24,15.125,30.25,21.3758379952693,456.92645,30.25,30.25,30.25,30.25,0,0
"12774",258,258,1,2,4.049e+09,4.049e+09,0,0.01,40.48,20.245,40.49,28.6166114346196,818.91045,40.49,40.49,40.49,40.49,0,0
"12775",439,439,2,2,1.4e+09,1.4e+09,0,1.04,12.96,7,14,8.42871283174365,71.0432,3.6,10.4,7,14,4.80832611206852,23.12
"12776",258,258,1,2,1.489e+09,1.489e+09,0,0.01,14.88,7.445,14.89,10.514677836244,110.55845,14.89,14.89,14.89,14.89,0,0
"12777",257,257,1,2,2.513e+09,2.513e+09,0,0.01,25.12,12.565,25.13,17.7554512755942,315.25605,25.13,25.13,25.13,25.13,0,0
"12778",258,258,1,2,3.537e+09,3.537e+09,0,0.01,35.36,17.685,35.37,24.9962247149445,624.81125,35.37,35.37,35.37,35.37,0,0
"12779",223,223,1,1,5e+08,5e+08,0,5,5,5,5,0,0,5,5,5,5,0,0
"12780",257,257,1,2,2.139e+09,2.139e+09,0,0.01,21.38,10.695,21.39,15.1108719139565,228.33845,21.39,21.39,21.39,21.39,0,0
"12781",257,257,1,2,3.163e+09,3.163e+09,0,0.01,31.62,15.815,31.63,22.3516453533068,499.59605,31.63,31.63,31.63,31.63,0,0
"12782",259,259,1,2,4.187e+09,4.187e+09,0,0.01,41.86,20.935,41.87,29.592418792657,875.71125,41.87,41.87,41.87,41.87,0,0
"12783",257,257,1,2,5.21e+09,5.21e+09,0,3.33,48.77,26.05,52.1,32.1309321371167,1032.3968,52.1,52.1,52.1,52.1,0,0
"12784",257,257,1,2,5.541e+09,5.541e+09,0,3.31,52.1,27.705,110.82,28.1689196337618,793.488033333333,55.41,55.41,55.41,110.82,0,0
"12785",438,438,2,2,1.03e+08,1.03e+08,0,0.01,1.02,0.515,1.03,0.714177848998413,0.51005,0.03,1,0.515,1.03,0.685893577750951,0.47045
"12786",258,258,1,2,1.627e+09,1.627e+09,0,0.01,16.26,8.135,16.27,11.4904851942814,132.03125,16.27,16.27,16.27,16.27,0,0
"12787",258,258,1,2,3.675e+09,3.675e+09,0,0.01,36.74,18.375,36.75,25.9720320729819,674.54645,36.75,36.75,36.75,36.75,0,0
"12788",257,257,1,2,4.699e+09,4.699e+09,0,0.01,46.98,23.495,46.99,33.2128055123321,1103.09045,46.99,46.99,46.99,46.99,0,0
"12789",258,258,1,2,90500000,90500000,0,0.005,0.9,0.4525,0.905,0.63286056916196,0.4005125,0.905,0.905,0.905,0.905,0,0
"12790",3287,3287,18,1,9e+07,9e+07,0,0.9,0.9,0.9,0.9,0,0,0.05,0.05,0.05,0.9,0,0
"12791",259,259,1,2,9.5e+07,9.5e+07,0,0.05,0.9,0.475,0.95,0.601040764008565,0.36125,0.95,0.95,0.95,0.95,0,0
"12792",259,259,1,2,1.39e+09,1.39e+09,0,0.9,13,6.95,13.9,8.55599205235722,73.205,13.9,13.9,13.9,13.9,0,0
"12793",259,259,1,2,3.301e+09,3.301e+09,0,0.01,33,16.505,33.01,23.3274527113442,544.17005,33.01,33.01,33.01,33.01,0,0
"12794",258,258,1,2,4.325e+09,4.325e+09,0,0.01,43.24,21.625,43.25,30.5682261506944,934.41645,43.25,43.25,43.25,43.25,0,0
"12795",439,439,2,2,5.1022e+10,5.1022e+10,0,6.5,503.72,255.11,510.22,351.587633741575,123613.8642,10,500.22,255.11,510.22,346.637886273269,120157.8242
"12796",259,259,1,2,3.813e+09,3.813e+09,0,0.01,38.12,19.065,38.13,26.9478394310193,726.18605,38.13,38.13,38.13,38.13,0,0
"12797",258,258,1,2,4.837e+09,4.837e+09,0,0.01,48.36,24.185,48.37,34.1886128703696,1168.86125,48.37,48.37,48.37,48.37,0,0
"12798",259,259,1,2,2.277e+09,2.277e+09,0,0.01,22.76,11.385,22.77,16.086679271994,258.78125,22.77,22.77,22.77,22.77,0,0
"12799",259,259,1,2,1.903e+09,1.903e+09,0,0.01,19.02,9.515,19.03,13.4420999103563,180.69005,19.03,19.03,19.03,19.03,0,0
"12800",259,259,1,2,2.927e+09,2.927e+09,0,0.01,29.26,14.635,29.27,20.6828733497065,427.78125,29.27,29.27,29.27,29.27,0,0
"12801",258,258,1,2,3.951e+09,3.951e+09,0,0.01,39.5,19.755,39.51,27.9236467890568,779.73005,39.51,39.51,39.51,39.51,0,0
"12802",943,943,5,1,5.998e+09,5.998e+09,0,59.98,59.98,59.98,59.98,0,0,0.01,50,11.996,59.98,21.3449111031178,455.60523
"12803",259,259,1,2,1.391e+09,1.391e+09,0,0.01,13.9,6.955,13.91,9.82171319068114,96.46605,13.91,13.91,13.91,13.91,0,0
"12804",259,259,1,2,2.415e+09,2.415e+09,0,0.01,24.14,12.075,24.15,17.0624866300314,291.12845,24.15,24.15,24.15,24.15,0,0
"12805",257,257,1,2,3.439e+09,3.439e+09,0,0.01,34.38,17.195,34.39,24.3032600693816,590.64845,34.39,34.39,34.39,34.39,0,0
"12806",257,257,1,2,2.041e+09,2.041e+09,0,0.01,20.4,10.205,20.41,14.4179072683937,207.87605,20.41,20.41,20.41,20.41,0,0
"12807",258,258,1,2,3.065e+09,3.065e+09,0,0.01,30.64,15.325,30.65,21.658680707744,469.09845,30.65,30.65,30.65,30.65,0,0
"12808",258,258,1,2,4.089e+09,4.089e+09,0,0.01,40.88,20.445,40.89,28.8994541470942,835.17845,40.89,40.89,40.89,40.89,0,0
"12809",259,259,1,2,1.529e+09,1.529e+09,0,0.01,15.28,7.645,15.29,10.7975205487186,116.58645,15.29,15.29,15.29,15.29,0,0
"12810",258,258,1,2,2.553e+09,2.553e+09,0,0.01,25.52,12.765,25.53,18.0382939880688,325.38005,25.53,25.53,25.53,25.53,0,0
"12811",258,258,1,2,3.577e+09,3.577e+09,0,0.01,35.76,17.885,35.77,25.2790674274191,639.03125,35.77,35.77,35.77,35.77,0,0
"12812",258,258,1,2,4.601e+09,4.601e+09,0,0.01,46,23.005,46.01,32.5198408667693,1057.54005,46.01,46.01,46.01,46.01,0,0
"12813",259,259,1,2,4.8e+09,4.8e+09,0,2,46,24,48,31.1126983722081,968,48,48,48,48,0,0
"12814",258,258,1,2,4.227e+09,4.227e+09,0,0.01,42.26,21.135,42.27,29.8752615051316,892.53125,42.27,42.27,42.27,42.27,0,0
"12815",259,259,1,2,1.671e+09,1.671e+09,0,0.05,16.66,8.355,16.71,11.7450436355086,137.94605,16.71,16.71,16.71,16.71,0,0
"12816",258,258,1,2,2.691e+09,2.691e+09,0,0.01,26.9,13.455,26.91,19.0141013461063,361.53605,26.91,26.91,26.91,26.91,0,0
"12817",257,257,1,2,4.739e+09,4.739e+09,0,0.01,47.38,23.695,47.39,33.4956482248068,1121.95845,47.39,47.39,47.39,47.39,0,0
"12818",437,437,2,2,8.5e+07,8.5e+07,0,0.2,0.65,0.425,0.85,0.318198051533946,0.10125,0.35,0.5,0.425,0.85,0.106066017177982,0.01125
"12819",257,257,1,2,1e+08,1e+08,0,0.35,0.65,0.5,1,0.212132034355964,0.045,1,1,1,1,0,0
"12820",258,258,1,2,4.402e+09,4.402e+09,0,6.97,37.05,22.01,44.02,21.2697719780913,452.4032,44.02,44.02,44.02,44.02,0,0
"12821",259,259,1,2,2.179e+09,2.179e+09,0,0.01,21.78,10.895,21.79,15.3937146264311,236.96645,21.79,21.79,21.79,21.79,0,0
"12822",259,259,1,2,3.203e+09,3.203e+09,0,0.01,32.02,16.015,32.03,22.6344880657814,512.32005,32.03,32.03,32.03,32.03,0,0
"12823",259,259,1,2,3.9e+09,3.9e+09,0,0.01,38.99,19.5,39,27.5630223306516,759.7202,39,39,39,39,0,0
"12824",258,258,1,2,3.821e+09,3.821e+09,0,0.01,38.2,19.105,38.21,27.0044079735143,729.23805,38.21,38.21,38.21,38.21,0,0
"12825",257,257,1,2,4.428e+09,4.428e+09,0,0.01,44.27,22.14,44.28,31.2965461353166,979.4738,44.28,44.28,44.28,44.28,0,0
"12826",258,258,1,2,4.994e+09,4.994e+09,0,0.01,49.93,24.97,49.94,35.2987705168325,1246.0032,49.94,49.94,49.94,49.94,0,0
"12827",257,257,1,2,4.786e+09,4.786e+09,0,0.01,47.85,23.93,47.86,33.8279884119644,1144.3328,47.86,47.86,47.86,47.86,0,0
"12828",257,257,1,2,2.882e+09,2.882e+09,0,0.01,28.81,14.41,28.82,20.3646752981726,414.72,28.82,28.82,28.82,28.82,0,0
"12829",258,258,1,2,1.77e+09,1.77e+09,0,0.01,17.69,8.85,17.7,12.5016478913782,156.2912,17.7,17.7,17.7,17.7,0,0
"12830",258,258,1,2,3.496e+09,3.496e+09,0,0.01,34.95,17.48,34.96,24.706310934658,610.4018,34.96,34.96,34.96,34.96,0,0
"12831",259,259,1,2,2.65e+09,2.65e+09,0,0.01,26.49,13.25,26.5,18.7241875658198,350.5952,26.5,26.5,26.5,26.5,0,0
"12832",258,258,1,2,3.234e+09,3.234e+09,0,0.01,32.33,16.17,32.34,22.8536911679492,522.2912,32.34,32.34,32.34,32.34,0,0
"12833",259,259,1,2,4.954e+09,4.954e+09,0,0.01,49.53,24.77,49.54,35.0159278043578,1226.1152,49.54,49.54,49.54,49.54,0,0
"12834",259,259,1,2,1.816e+09,1.816e+09,0,0.01,18.15,9.08,18.16,12.826917010724,164.5298,18.16,18.16,18.16,18.16,0,0
"12835",259,259,1,2,3.541e+09,3.541e+09,0,0.01,35.4,17.705,35.41,25.0245089861919,626.22605,35.41,35.41,35.41,35.41,0,0
"12836",259,259,1,2,4.707e+09,4.707e+09,0,0.01,47.06,23.535,47.07,33.2693740548271,1106.85125,47.07,47.07,47.07,47.07,0,0
"12837",259,259,1,2,3.444e+09,3.444e+09,0,0.01,34.43,17.22,34.44,24.338615408441,592.3682,34.44,34.44,34.44,34.44,0,0
"12838",257,257,1,2,4.46e+09,4.46e+09,0,0.01,44.59,22.3,44.6,31.5228203052963,993.6882,44.6,44.6,44.6,44.6,0,0
"12839",258,258,1,2,2.248e+09,2.248e+09,0,0.01,22.47,11.24,22.48,15.8816183054499,252.2258,22.48,22.48,22.48,22.48,0,0
"12840",257,257,1,2,2.717e+09,2.717e+09,0,0.01,27.16,13.585,27.17,19.1979491092148,368.56125,27.17,27.17,27.17,27.17,0,0
"12841",258,258,1,2,4.906e+09,4.906e+09,0,0.01,49.05,24.53,49.06,34.6765165493883,1202.4608,49.06,49.06,49.06,49.06,0,0
"12842",257,257,1,2,2.878e+09,2.878e+09,0,0.01,28.77,14.39,28.78,20.3363910269251,413.5688,28.78,28.78,28.78,28.78,0,0
"12843",258,258,1,2,1.502e+09,1.502e+09,0,0.01,15.01,7.51,15.02,10.6066017177982,112.5,15.02,15.02,15.02,15.02,0,0
"12844",259,259,1,2,2.28e+09,2.28e+09,0,0.01,22.79,11.4,22.8,16.1078924754296,259.4642,22.8,22.8,22.8,22.8,0,0
"12845",258,258,1,2,3.528e+09,3.528e+09,0,0.01,35.27,17.64,35.28,24.9325851046377,621.6338,35.28,35.28,35.28,35.28,0,0
"12846",259,259,1,2,4.526e+09,4.526e+09,0,0.01,45.25,22.63,45.26,31.9895107808794,1023.3288,45.26,45.26,45.26,45.26,0,0
"12847",258,258,1,2,3.086e+09,3.086e+09,0,0.01,30.85,15.43,30.86,21.8071731317931,475.5528,30.86,30.86,30.86,30.86,0,0
"12848",258,258,1,2,2.575e+09,2.575e+09,0,0.01,25.74,12.875,25.75,18.1938574799299,331.01645,25.75,25.75,25.75,25.75,0,0
"12849",258,258,1,2,3.144e+09,3.144e+09,0,0.01,31.43,15.72,31.44,22.2172950648813,493.6082,31.44,31.44,31.44,31.44,0,0
"12850",258,258,1,2,3.8e+09,3.8e+09,0,0.01,37.99,19,38,26.8559155494651,721.2402,38,38,38,38,0,0
"12851",257,257,1,2,2.768e+09,2.768e+09,0,0.01,27.67,13.84,27.68,19.5585735676199,382.5378,27.68,27.68,27.68,27.68,0,0
"12852",259,259,1,2,2.978e+09,2.978e+09,0,0.01,29.77,14.89,29.78,21.0434978081117,442.8288,29.78,29.78,29.78,29.78,0,0
"12853",257,257,1,2,4.686e+09,4.686e+09,0,0.01,46.85,23.43,46.86,33.1208816307779,1096.9928,46.86,46.86,46.86,46.86,0,0
"12854",257,257,1,2,3.434e+09,3.434e+09,0,0.01,34.33,17.17,34.34,24.2679047303223,588.9312,34.34,34.34,34.34,34.34,0,0
"12855",257,257,1,2,2.458e+09,2.458e+09,0,0.01,24.57,12.29,24.58,17.3665425459416,301.5968,24.58,24.58,24.58,24.58,0,0
"12856",258,258,1,2,4.942e+09,4.942e+09,0,0.01,49.41,24.71,49.42,34.9310749906154,1220.18,49.42,49.42,49.42,49.42,0,0
"12857",259,259,1,2,1.682e+09,1.682e+09,0,0.01,16.81,8.41,16.82,11.879393923934,141.12,16.82,16.82,16.82,16.82,0,0
"12858",258,258,1,2,3.476e+09,3.476e+09,0,0.01,34.75,17.38,34.76,24.5648895784207,603.4338,34.76,34.76,34.76,34.76,0,0
"12859",258,258,1,2,2.833e+09,2.833e+09,0,0.01,28.32,14.165,28.33,20.0181929753912,400.72805,28.33,28.33,28.33,28.33,0,0
"12860",259,259,1,2,1.976e+09,1.976e+09,0,0.01,19.75,9.88,19.76,13.9582878606224,194.8338,19.76,19.76,19.76,19.76,0,0
"12861",259,259,1,2,3.806e+09,3.806e+09,0,0.01,38.05,19.03,38.06,26.8983419563363,723.5208,38.06,38.06,38.06,38.06,0,0
"12862",258,258,1,2,1.512e+09,1.512e+09,0,0.01,15.11,7.56,15.12,10.6773123959169,114.005,15.12,15.12,15.12,15.12,0,0
"12863",258,258,1,2,3.324e+09,3.324e+09,0,0.01,33.23,16.62,33.24,23.4900872710171,551.7842,33.24,33.24,33.24,33.24,0,0
"12864",259,259,1,2,4.348e+09,4.348e+09,0,0.01,43.47,21.74,43.48,30.7308607103674,944.3858,43.48,43.48,43.48,43.48,0,0
"12865",259,259,1,2,4.988e+09,4.988e+09,0,0.01,49.87,24.94,49.88,35.2563441099613,1243.0098,49.88,49.88,49.88,49.88,0,0
"12866",258,258,1,2,2.579e+09,2.579e+09,0,0.01,25.78,12.895,25.79,18.2221417511773,332.04645,25.79,25.79,25.79,25.79,0,0
"12867",259,259,1,2,2.278e+09,2.278e+09,0,0.01,22.77,11.39,22.78,16.0937503398058,259.0088,22.78,22.78,22.78,22.78,0,0
"12868",258,258,1,2,2.972e+09,2.972e+09,0,0.01,29.71,14.86,29.72,21.0010714012405,441.045,29.72,29.72,29.72,29.72,0,0
"12869",259,259,1,2,3.278e+09,3.278e+09,0,0.01,32.77,16.39,32.78,23.1648181516713,536.6088,32.78,32.78,32.78,32.78,0,0
"12870",258,258,1,2,4.708e+09,4.708e+09,0,0.01,47.07,23.54,47.08,33.2764451226389,1107.3218,47.08,47.08,47.08,47.08,0,0
"12871",258,258,1,2,2.788e+09,2.788e+09,0,0.01,27.87,13.94,27.88,19.6999949238572,388.0898,27.88,27.88,27.88,27.88,0,0
"12872",259,259,1,2,2.366e+09,2.366e+09,0,0.01,23.65,11.83,23.66,16.71600430725,279.4248,23.66,23.66,23.66,23.66,0,0
"12873",259,259,1,2,2.172e+09,2.172e+09,0,0.01,21.71,10.86,21.72,15.3442171517481,235.445,21.72,21.72,21.72,21.72,0,0
"12874",259,259,1,2,1.638e+09,1.638e+09,0,0.01,16.37,8.19,16.38,11.5682669402119,133.8248,16.38,16.38,16.38,16.38,0,0
"12875",257,257,1,2,4.543e+09,4.543e+09,0,0.01,45.42,22.715,45.43,32.1097189336811,1031.03405,45.43,45.43,45.43,45.43,0,0
"12876",258,258,1,2,3.266e+09,3.266e+09,0,0.01,32.65,16.33,32.66,23.0799653379289,532.6848,32.66,32.66,32.66,32.66,0,0
"12877",259,259,1,2,1.64e+09,1.64e+09,0,0.01,16.39,8.2,16.4,11.5824090758356,134.1522,16.4,16.4,16.4,16.4,0,0
"12878",258,258,1,2,4.524e+09,4.524e+09,0,0.01,45.23,22.62,45.24,31.9753686452557,1022.4242,45.24,45.24,45.24,45.24,0,0
"12879",258,258,1,2,4.73e+09,4.73e+09,0,0.01,47.29,23.65,47.3,33.4320086145,1117.6992,47.3,47.3,47.3,47.3,0,0
"12880",258,258,1,2,3.42e+09,3.42e+09,0,0.01,34.19,17.1,34.2,24.1689097809562,584.1362,34.2,34.2,34.2,34.2,0,0
